Label,Earthquake id,Step id,Step total time,Non_io_time,IO time
8ppn-flush-end,10,107,2.02,1.75,0.27
8ppn-flush-end,10,108,2.01,1.74,0.27
8ppn-flush-end,10,109,2.01,1.74,0.27
8ppn-flush-end,10,110,2.02,1.75,0.27
8ppn-flush-end,10,111,2.02,1.75,0.27
8ppn-flush-end,10,112,2.01,1.74,0.27
8ppn-flush-end,10,113,2.02,1.75,0.27
8ppn-flush-end,10,114,2.01,1.75,0.26
8ppn-flush-end,10,115,2.01,1.74,0.27
8ppn-flush-end,10,116,2.02,1.75,0.27
8ppn-flush-end,10,117,2.01,1.74,0.27
8ppn-flush-end,10,118,2.01,1.74,0.27
8ppn-flush-end,10,119,2.01,1.74,0.27
8ppn-flush-end,10,120,2.01,1.75,0.26
8ppn-flush-end,10,121,2.02,1.75,0.27
8ppn-flush-end,10,122,2.03,1.76,0.27
8ppn-flush-end,10,123,2.04,1.77,0.27
8ppn-flush-end,10,124,2.15,1.76,0.39
8ppn-flush-end,10,125,2.02,1.75,0.27
8ppn-flush-end,10,126,2.04,1.77,0.27
8ppn-flush-end,10,127,2.05,1.78,0.27
8ppn-flush-end,10,128,2.73,1.74,0.99
8ppn-flush-end,10,129,2.14,1.74,0.4
8ppn-flush-end,10,130,2.68,1.74,0.94
8ppn-flush-end,10,131,2.0,1.74,0.26
8ppn-flush-end,10,132,2.01,1.75,0.26
8ppn-flush-end,10,133,,,0.27
8ppn-flush-end,11,1,2.54,1.85,0.69
8ppn-flush-end,11,2,2.03,1.76,0.27
8ppn-flush-end,11,3,2.0,1.72,0.28
8ppn-flush-end,11,4,2.01,1.73,0.28
8ppn-flush-end,11,5,2.08,1.8,0.28
8ppn-flush-end,11,6,2.17,1.89,0.28
8ppn-flush-end,11,7,2.06,1.78,0.28
8ppn-flush-end,11,8,2.01,1.73,0.28
8ppn-flush-end,11,9,2.02,1.74,0.28
8ppn-flush-end,11,10,2.07,1.76,0.31
8ppn-flush-end,11,11,2.06,1.77,0.29
8ppn-flush-end,11,12,2.17,1.88,0.29
8ppn-flush-end,11,13,2.06,1.77,0.29
8ppn-flush-end,11,14,2.01,1.72,0.29
8ppn-flush-end,11,15,2.02,1.74,0.28
8ppn-flush-end,11,16,2.02,1.73,0.29
8ppn-flush-end,11,17,2.03,1.75,0.28
8ppn-flush-end,11,18,2.07,1.79,0.28
8ppn-flush-end,11,19,2.11,1.82,0.29
8ppn-flush-end,11,20,2.02,1.74,0.28
8ppn-flush-end,11,21,2.02,1.73,0.29
8ppn-flush-end,11,22,2.05,1.76,0.29
8ppn-flush-end,11,23,2.01,1.72,0.29
8ppn-flush-end,11,24,2.01,1.72,0.29
8ppn-flush-end,11,25,2.01,1.72,0.29
8ppn-flush-end,11,26,2.05,1.76,0.29
8ppn-flush-end,11,27,2.04,1.75,0.29
8ppn-flush-end,11,28,2.09,1.8,0.29
8ppn-flush-end,11,29,2.02,1.73,0.29
8ppn-flush-end,11,30,2.09,1.8,0.29
8ppn-flush-end,11,31,2.01,1.72,0.29
8ppn-flush-end,11,32,2.02,1.73,0.29
8ppn-flush-end,11,33,2.03,1.74,0.29
8ppn-flush-end,11,34,2.03,1.74,0.29
8ppn-flush-end,11,35,2.01,1.72,0.29
8ppn-flush-end,11,36,2.01,1.72,0.29
8ppn-flush-end,11,37,2.07,1.78,0.29
8ppn-flush-end,11,38,2.1,1.81,0.29
8ppn-flush-end,11,39,2.03,1.74,0.29
8ppn-flush-end,11,40,2.01,1.72,0.29
8ppn-flush-end,11,41,2.01,1.72,0.29
8ppn-flush-end,11,42,2.02,1.73,0.29
8ppn-flush-end,11,43,2.01,1.72,0.29
8ppn-flush-end,11,44,2.01,1.72,0.29
8ppn-flush-end,11,45,2.01,1.72,0.29
8ppn-flush-end,11,46,2.03,1.74,0.29
8ppn-flush-end,11,47,2.01,1.73,0.28
8ppn-flush-end,11,48,2.01,1.73,0.28
8ppn-flush-end,11,49,2.07,1.78,0.29
8ppn-flush-end,11,50,2.07,1.78,0.29
8ppn-flush-end,11,51,2.01,1.73,0.28
8ppn-flush-end,11,52,2.03,1.75,0.28
8ppn-flush-end,11,53,2.01,1.73,0.28
8ppn-flush-end,11,54,2.05,1.77,0.28
8ppn-flush-end,11,55,2.0,1.72,0.28
8ppn-flush-end,11,56,2.01,1.72,0.29
8ppn-flush-end,11,57,2.01,1.73,0.28
8ppn-flush-end,11,58,2.01,1.73,0.28
8ppn-flush-end,11,59,2.01,1.73,0.28
8ppn-flush-end,11,60,2.01,1.73,0.28
8ppn-flush-end,11,61,2.04,1.76,0.28
8ppn-flush-end,11,62,2.01,1.73,0.28
8ppn-flush-end,11,63,2.01,1.73,0.28
8ppn-flush-end,11,64,2.08,1.79,0.29
8ppn-flush-end,11,65,2.07,1.79,0.28
8ppn-flush-end,11,66,2.02,1.73,0.29
8ppn-flush-end,11,67,2.01,1.73,0.28
8ppn-flush-end,11,68,2.02,1.74,0.28
8ppn-flush-end,11,69,2.0,1.72,0.28
8ppn-flush-end,11,70,2.0,1.72,0.28
8ppn-flush-end,11,71,2.0,1.73,0.27
8ppn-flush-end,11,72,1.99,1.72,0.27
8ppn-flush-end,11,73,2.0,1.72,0.28
8ppn-flush-end,11,74,2.0,1.73,0.27
8ppn-flush-end,11,75,2.01,1.74,0.27
8ppn-flush-end,11,76,2.01,1.74,0.27
8ppn-flush-end,11,77,2.0,1.73,0.27
8ppn-flush-end,11,78,2.03,1.76,0.27
8ppn-flush-end,11,79,2.01,1.74,0.27
8ppn-flush-end,11,80,2.01,1.74,0.27
8ppn-flush-end,11,81,2.01,1.73,0.28
8ppn-flush-end,11,82,2.05,1.78,0.27
8ppn-flush-end,11,83,2.07,1.8,0.27
8ppn-flush-end,11,84,2.0,1.73,0.27
8ppn-flush-end,11,85,2.0,1.73,0.27
8ppn-flush-end,11,86,2.0,1.73,0.27
8ppn-flush-end,11,87,2.0,1.72,0.28
8ppn-flush-end,11,88,1.99,1.72,0.27
8ppn-flush-end,11,89,1.99,1.72,0.27
8ppn-flush-end,11,90,2.0,1.73,0.27
8ppn-flush-end,11,91,2.0,1.73,0.27
8ppn-flush-end,11,92,2.0,1.73,0.27
8ppn-flush-end,11,93,2.0,1.73,0.27
8ppn-flush-end,11,94,2.01,1.74,0.27
8ppn-flush-end,11,95,2.0,1.72,0.28
8ppn-flush-end,11,96,2.0,1.73,0.27
8ppn-flush-end,11,97,2.02,1.75,0.27
8ppn-flush-end,11,98,2.02,1.75,0.27
8ppn-flush-end,11,99,2.01,1.74,0.27
8ppn-flush-end,11,100,2.03,1.73,0.3
8ppn-flush-end,11,101,2.0,1.73,0.27
8ppn-flush-end,11,102,2.03,1.76,0.27
8ppn-flush-end,11,103,2.02,1.75,0.27
8ppn-flush-end,11,104,2.01,1.74,0.27
8ppn-flush-end,11,105,2.04,1.77,0.27
8ppn-flush-end,11,106,2.0,1.73,0.27
8ppn-flush-end,11,107,2.0,1.73,0.27
8ppn-flush-end,11,108,1.99,1.72,0.27
8ppn-flush-end,11,109,1.99,1.72,0.27
8ppn-flush-end,11,110,1.99,1.72,0.27
8ppn-flush-end,11,111,2.01,1.74,0.27
8ppn-flush-end,11,112,1.99,1.72,0.27
8ppn-flush-end,11,113,2.0,1.73,0.27
8ppn-flush-end,11,114,1.99,1.73,0.26
8ppn-flush-end,11,115,2.0,1.74,0.26
8ppn-flush-end,11,116,2.0,1.73,0.27
8ppn-flush-end,11,117,2.0,1.73,0.27
8ppn-flush-end,11,118,1.99,1.72,0.27
8ppn-flush-end,11,119,2.0,1.73,0.27
8ppn-flush-end,11,120,2.0,1.73,0.27
8ppn-flush-end,11,121,1.99,1.72,0.27
8ppn-flush-end,11,122,1.99,1.72,0.27
8ppn-flush-end,11,123,2.0,1.73,0.27
8ppn-flush-end,11,124,2.0,1.74,0.26
8ppn-flush-end,11,125,1.99,1.72,0.27
8ppn-flush-end,11,126,2.01,1.75,0.26
8ppn-flush-end,11,127,2.03,1.77,0.26
8ppn-flush-end,11,128,2.03,1.77,0.26
8ppn-flush-end,11,129,3.3,1.75,1.55
8ppn-flush-end,11,130,1.98,1.72,0.26
8ppn-flush-end,11,131,1.99,1.73,0.26
8ppn-flush-end,11,132,1.99,1.73,0.26
8ppn-flush-end,11,133,,,0.26
8ppn-flush-end,12,1,2.42,1.74,0.68
8ppn-flush-end,12,2,2.02,1.75,0.27
8ppn-flush-end,12,3,2.0,1.73,0.27
8ppn-flush-end,12,4,2.1,1.82,0.28
8ppn-flush-end,12,5,2.15,1.88,0.27
8ppn-flush-end,12,6,2.07,1.79,0.28
8ppn-flush-end,12,7,2.02,1.74,0.28
8ppn-flush-end,12,8,2.02,1.73,0.29
8ppn-flush-end,12,9,2.0,1.72,0.28
8ppn-flush-end,12,10,2.15,1.84,0.31
8ppn-flush-end,12,11,2.08,1.8,0.28
8ppn-flush-end,12,12,2.09,1.81,0.28
8ppn-flush-end,12,13,2.05,1.77,0.28
8ppn-flush-end,12,14,2.02,1.73,0.29
8ppn-flush-end,12,15,2.01,1.73,0.28
8ppn-flush-end,12,16,2.01,1.73,0.28
8ppn-flush-end,12,17,2.09,1.81,0.28
8ppn-flush-end,12,18,2.09,1.8,0.29
8ppn-flush-end,12,19,2.02,1.74,0.28
8ppn-flush-end,12,20,2.02,1.74,0.28
8ppn-flush-end,12,21,2.02,1.74,0.28
8ppn-flush-end,12,22,2.02,1.74,0.28
8ppn-flush-end,12,23,2.01,1.72,0.29
8ppn-flush-end,12,24,2.01,1.73,0.28
8ppn-flush-end,12,25,2.01,1.72,0.29
8ppn-flush-end,12,26,2.08,1.79,0.29
8ppn-flush-end,12,27,2.1,1.81,0.29
8ppn-flush-end,12,28,2.03,1.75,0.28
8ppn-flush-end,12,29,2.05,1.76,0.29
8ppn-flush-end,12,30,2.03,1.74,0.29
8ppn-flush-end,12,31,2.02,1.74,0.28
8ppn-flush-end,12,32,2.05,1.76,0.29
8ppn-flush-end,12,33,2.02,1.73,0.29
8ppn-flush-end,12,34,2.02,1.74,0.28
8ppn-flush-end,12,35,2.01,1.73,0.28
8ppn-flush-end,12,36,2.08,1.8,0.28
8ppn-flush-end,12,37,2.09,1.81,0.28
8ppn-flush-end,12,38,2.05,1.76,0.29
8ppn-flush-end,12,39,2.02,1.73,0.29
8ppn-flush-end,12,40,2.02,1.73,0.29
8ppn-flush-end,12,41,2.01,1.72,0.29
8ppn-flush-end,12,42,2.03,1.73,0.3
8ppn-flush-end,12,43,2.02,1.73,0.29
8ppn-flush-end,12,44,2.01,1.73,0.28
8ppn-flush-end,12,45,2.05,1.77,0.28
8ppn-flush-end,12,46,2.0,1.72,0.28
8ppn-flush-end,12,47,2.01,1.73,0.28
8ppn-flush-end,12,48,2.03,1.75,0.28
8ppn-flush-end,12,49,2.03,1.75,0.28
8ppn-flush-end,12,50,2.06,1.78,0.28
8ppn-flush-end,12,51,2.06,1.78,0.28
8ppn-flush-end,12,52,2.01,1.73,0.28
8ppn-flush-end,12,53,2.08,1.79,0.29
8ppn-flush-end,12,54,2.01,1.73,0.28
8ppn-flush-end,12,55,2.01,1.73,0.28
8ppn-flush-end,12,56,2.01,1.73,0.28
8ppn-flush-end,12,57,2.01,1.73,0.28
8ppn-flush-end,12,58,2.01,1.73,0.28
8ppn-flush-end,12,59,2.01,1.73,0.28
8ppn-flush-end,12,60,2.03,1.75,0.28
8ppn-flush-end,12,61,2.02,1.74,0.28
8ppn-flush-end,12,62,2.02,1.74,0.28
8ppn-flush-end,12,63,2.05,1.77,0.28
8ppn-flush-end,12,64,2.02,1.74,0.28
8ppn-flush-end,12,65,2.05,1.77,0.28
8ppn-flush-end,12,66,2.01,1.73,0.28
8ppn-flush-end,12,67,2.01,1.74,0.27
8ppn-flush-end,12,68,2.02,1.75,0.27
8ppn-flush-end,12,69,2.0,1.73,0.27
8ppn-flush-end,12,70,2.0,1.72,0.28
8ppn-flush-end,12,71,2.0,1.73,0.27
8ppn-flush-end,12,72,2.0,1.73,0.27
8ppn-flush-end,12,73,2.01,1.74,0.27
8ppn-flush-end,12,74,2.0,1.73,0.27
8ppn-flush-end,12,75,2.03,1.76,0.27
8ppn-flush-end,12,76,2.0,1.73,0.27
8ppn-flush-end,12,77,2.04,1.77,0.27
8ppn-flush-end,12,78,1.99,1.72,0.27
8ppn-flush-end,12,79,2.03,1.76,0.27
8ppn-flush-end,12,80,1.99,1.72,0.27
8ppn-flush-end,12,81,2.05,1.78,0.27
8ppn-flush-end,12,82,2.01,1.74,0.27
8ppn-flush-end,12,83,2.05,1.78,0.27
8ppn-flush-end,12,84,2.0,1.73,0.27
8ppn-flush-end,12,85,2.0,1.73,0.27
8ppn-flush-end,12,86,2.01,1.74,0.27
8ppn-flush-end,12,87,2.0,1.73,0.27
8ppn-flush-end,12,88,2.0,1.73,0.27
8ppn-flush-end,12,89,2.0,1.73,0.27
8ppn-flush-end,12,90,2.0,1.73,0.27
8ppn-flush-end,12,91,2.0,1.73,0.27
8ppn-flush-end,12,92,2.01,1.74,0.27
8ppn-flush-end,12,93,2.02,1.75,0.27
8ppn-flush-end,12,94,2.0,1.73,0.27
8ppn-flush-end,12,95,2.0,1.73,0.27
8ppn-flush-end,12,96,2.01,1.74,0.27
8ppn-flush-end,12,97,2.0,1.73,0.27
8ppn-flush-end,12,98,2.0,1.73,0.27
8ppn-flush-end,12,99,2.03,1.75,0.28
8ppn-flush-end,12,100,2.02,1.72,0.3
8ppn-flush-end,12,101,2.08,1.81,0.27
8ppn-flush-end,12,102,1.98,1.72,0.26
8ppn-flush-end,12,103,2.05,1.78,0.27
8ppn-flush-end,12,104,2.06,1.79,0.27
8ppn-flush-end,12,105,2.0,1.73,0.27
8ppn-flush-end,12,106,2.0,1.73,0.27
8ppn-flush-end,12,107,2.0,1.73,0.27
8ppn-flush-end,12,108,1.99,1.72,0.27
8ppn-flush-end,12,109,2.0,1.73,0.27
8ppn-flush-end,12,110,2.01,1.74,0.27
8ppn-flush-end,12,111,2.01,1.74,0.27
8ppn-flush-end,12,112,2.0,1.73,0.27
8ppn-flush-end,12,113,2.01,1.74,0.27
8ppn-flush-end,12,114,2.0,1.73,0.27
8ppn-flush-end,12,115,2.0,1.73,0.27
8ppn-flush-end,12,116,2.0,1.73,0.27
8ppn-flush-end,12,117,2.0,1.73,0.27
8ppn-flush-end,12,118,2.0,1.73,0.27
8ppn-flush-end,12,119,1.99,1.72,0.27
8ppn-flush-end,12,120,2.0,1.73,0.27
8ppn-flush-end,12,121,2.0,1.73,0.27
8ppn-flush-end,12,122,2.01,1.74,0.27
8ppn-flush-end,12,123,2.02,1.75,0.27
8ppn-flush-end,12,124,2.0,1.73,0.27
8ppn-flush-end,12,125,2.03,1.76,0.27
8ppn-flush-end,12,126,3.01,1.79,1.22
8ppn-flush-end,12,127,2.04,1.78,0.26
8ppn-flush-end,12,128,2.31,1.75,0.56
8ppn-flush-end,12,129,2.0,1.74,0.26
8ppn-flush-end,12,130,2.14,1.74,0.4
8ppn-flush-end,12,131,1.98,1.72,0.26
8ppn-flush-end,12,132,3.08,1.73,1.35
8ppn-flush-end,12,133,,,0.26
8ppn-flush-end,13,1,2.45,1.77,0.68
8ppn-flush-end,13,2,2.03,1.76,0.27
8ppn-flush-end,13,3,2.0,1.73,0.27
8ppn-flush-end,13,4,2.04,1.76,0.28
8ppn-flush-end,13,5,2.08,1.8,0.28
8ppn-flush-end,13,6,2.14,1.86,0.28
8ppn-flush-end,13,7,2.03,1.75,0.28
8ppn-flush-end,13,8,2.01,1.73,0.28
8ppn-flush-end,13,9,2.01,1.73,0.28
8ppn-flush-end,13,10,2.09,1.78,0.31
8ppn-flush-end,13,11,2.03,1.75,0.28
8ppn-flush-end,13,12,2.16,1.87,0.29
8ppn-flush-end,13,13,2.05,1.77,0.28
8ppn-flush-end,13,14,2.02,1.74,0.28
8ppn-flush-end,13,15,2.02,1.74,0.28
8ppn-flush-end,13,16,2.01,1.73,0.28
8ppn-flush-end,13,17,2.03,1.75,0.28
8ppn-flush-end,13,18,2.07,1.78,0.29
8ppn-flush-end,13,19,2.09,1.81,0.28
8ppn-flush-end,13,20,2.03,1.74,0.29
8ppn-flush-end,13,21,2.02,1.73,0.29
8ppn-flush-end,13,22,2.03,1.75,0.28
8ppn-flush-end,13,23,2.02,1.73,0.29
8ppn-flush-end,13,24,2.01,1.73,0.28
8ppn-flush-end,13,25,2.03,1.74,0.29
8ppn-flush-end,13,26,2.07,1.78,0.29
8ppn-flush-end,13,27,2.08,1.79,0.29
8ppn-flush-end,13,28,2.06,1.78,0.28
8ppn-flush-end,13,29,2.01,1.72,0.29
8ppn-flush-end,13,30,2.08,1.79,0.29
8ppn-flush-end,13,31,2.02,1.74,0.28
8ppn-flush-end,13,32,2.03,1.75,0.28
8ppn-flush-end,13,33,2.02,1.74,0.28
8ppn-flush-end,13,34,2.02,1.74,0.28
8ppn-flush-end,13,35,2.01,1.73,0.28
8ppn-flush-end,13,36,2.03,1.75,0.28
8ppn-flush-end,13,37,2.05,1.77,0.28
8ppn-flush-end,13,38,2.09,1.81,0.28
8ppn-flush-end,13,39,2.01,1.73,0.28
8ppn-flush-end,13,40,2.01,1.73,0.28
8ppn-flush-end,13,41,2.01,1.72,0.29
8ppn-flush-end,13,42,2.02,1.73,0.29
8ppn-flush-end,13,43,2.02,1.74,0.28
8ppn-flush-end,13,44,2.02,1.74,0.28
8ppn-flush-end,13,45,2.03,1.74,0.29
8ppn-flush-end,13,46,2.01,1.73,0.28
8ppn-flush-end,13,47,2.01,1.73,0.28
8ppn-flush-end,13,48,2.01,1.72,0.29
8ppn-flush-end,13,49,2.07,1.79,0.28
8ppn-flush-end,13,50,2.1,1.81,0.29
8ppn-flush-end,13,51,2.03,1.75,0.28
8ppn-flush-end,13,52,2.02,1.74,0.28
8ppn-flush-end,13,53,2.04,1.76,0.28
8ppn-flush-end,13,54,2.02,1.74,0.28
8ppn-flush-end,13,55,2.0,1.72,0.28
8ppn-flush-end,13,56,2.01,1.73,0.28
8ppn-flush-end,13,57,2.01,1.73,0.28
8ppn-flush-end,13,58,2.0,1.72,0.28
8ppn-flush-end,13,59,2.01,1.73,0.28
8ppn-flush-end,13,60,2.01,1.73,0.28
8ppn-flush-end,13,61,2.04,1.76,0.28
8ppn-flush-end,13,62,2.02,1.74,0.28
8ppn-flush-end,13,63,2.0,1.73,0.27
8ppn-flush-end,13,64,2.06,1.79,0.27
8ppn-flush-end,13,65,2.09,1.82,0.27
8ppn-flush-end,13,66,2.0,1.73,0.27
8ppn-flush-end,13,67,2.02,1.74,0.28
8ppn-flush-end,13,68,2.02,1.74,0.28
8ppn-flush-end,13,69,2.0,1.73,0.27
8ppn-flush-end,13,70,2.0,1.73,0.27
8ppn-flush-end,13,71,2.0,1.73,0.27
8ppn-flush-end,13,72,2.0,1.73,0.27
8ppn-flush-end,13,73,2.0,1.73,0.27
8ppn-flush-end,13,74,2.01,1.74,0.27
8ppn-flush-end,13,75,2.02,1.75,0.27
8ppn-flush-end,13,76,2.0,1.73,0.27
8ppn-flush-end,13,77,2.02,1.75,0.27
8ppn-flush-end,13,78,2.01,1.74,0.27
8ppn-flush-end,13,79,2.01,1.74,0.27
8ppn-flush-end,13,80,2.0,1.73,0.27
8ppn-flush-end,13,81,2.03,1.76,0.27
8ppn-flush-end,13,82,2.06,1.79,0.27
8ppn-flush-end,13,83,2.1,1.83,0.27
8ppn-flush-end,13,84,1.99,1.72,0.27
8ppn-flush-end,13,85,2.01,1.74,0.27
8ppn-flush-end,13,86,2.01,1.74,0.27
8ppn-flush-end,13,87,1.99,1.73,0.26
8ppn-flush-end,13,88,1.99,1.72,0.27
8ppn-flush-end,13,89,1.99,1.73,0.26
8ppn-flush-end,13,90,2.0,1.73,0.27
8ppn-flush-end,13,91,2.0,1.73,0.27
8ppn-flush-end,13,92,2.0,1.73,0.27
8ppn-flush-end,13,93,2.01,1.74,0.27
8ppn-flush-end,13,94,2.0,1.73,0.27
8ppn-flush-end,13,95,1.99,1.72,0.27
8ppn-flush-end,13,96,1.99,1.72,0.27
8ppn-flush-end,13,97,2.01,1.74,0.27
8ppn-flush-end,13,98,2.0,1.73,0.27
8ppn-flush-end,13,99,2.0,1.73,0.27
8ppn-flush-end,13,100,2.02,1.73,0.29
8ppn-flush-end,13,101,2.02,1.76,0.26
8ppn-flush-end,13,102,2.01,1.74,0.27
8ppn-flush-end,13,103,2.04,1.77,0.27
8ppn-flush-end,13,104,2.05,1.79,0.26
8ppn-flush-end,13,105,2.02,1.76,0.26
8ppn-flush-end,13,106,1.99,1.72,0.27
8ppn-flush-end,13,107,2.01,1.75,0.26
8ppn-flush-end,13,108,1.99,1.73,0.26
8ppn-flush-end,13,109,1.99,1.73,0.26
8ppn-flush-end,13,110,2.0,1.74,0.26
8ppn-flush-end,13,111,2.01,1.75,0.26
8ppn-flush-end,13,112,1.99,1.73,0.26
8ppn-flush-end,13,113,2.02,1.76,0.26
8ppn-flush-end,13,114,1.99,1.73,0.26
8ppn-flush-end,13,115,2.0,1.74,0.26
8ppn-flush-end,13,116,2.0,1.74,0.26
8ppn-flush-end,13,117,2.0,1.74,0.26
8ppn-flush-end,13,118,1.99,1.73,0.26
8ppn-flush-end,13,119,1.99,1.73,0.26
8ppn-flush-end,13,120,2.0,1.74,0.26
8ppn-flush-end,13,121,1.99,1.73,0.26
8ppn-flush-end,13,122,2.0,1.74,0.26
8ppn-flush-end,13,123,2.0,1.74,0.26
8ppn-flush-end,13,124,2.0,1.73,0.27
8ppn-flush-end,13,125,2.01,1.75,0.26
8ppn-flush-end,13,126,1.99,1.73,0.26
8ppn-flush-end,13,127,2.04,1.78,0.26
8ppn-flush-end,13,128,2.05,1.79,0.26
8ppn-flush-end,13,129,2.49,1.73,0.76
8ppn-flush-end,13,130,1.99,1.73,0.26
8ppn-flush-end,13,131,2.0,1.74,0.26
8ppn-flush-end,13,132,2.13,1.73,0.4
8ppn-flush-end,13,133,,,0.26
8ppn-flush-end,14,1,2.59,1.9,0.69
8ppn-flush-end,14,2,2.09,1.82,0.27
8ppn-flush-end,14,3,2.03,1.75,0.28
8ppn-flush-end,14,4,2.04,1.76,0.28
8ppn-flush-end,14,5,2.01,1.73,0.28
8ppn-flush-end,14,6,2.04,1.76,0.28
8ppn-flush-end,14,7,2.06,1.78,0.28
8ppn-flush-end,14,8,2.08,1.8,0.28
8ppn-flush-end,14,9,2.06,1.78,0.28
8ppn-flush-end,14,10,2.07,1.76,0.31
8ppn-flush-end,14,11,2.11,1.82,0.29
8ppn-flush-end,14,12,2.04,1.75,0.29
8ppn-flush-end,14,13,2.03,1.74,0.29
8ppn-flush-end,14,14,2.05,1.76,0.29
8ppn-flush-end,14,15,2.07,1.78,0.29
8ppn-flush-end,14,16,2.06,1.77,0.29
8ppn-flush-end,14,17,2.04,1.76,0.28
8ppn-flush-end,14,18,2.03,1.74,0.29
8ppn-flush-end,14,19,2.03,1.74,0.29
8ppn-flush-end,14,20,2.01,1.72,0.29
8ppn-flush-end,14,21,2.01,1.72,0.29
8ppn-flush-end,14,22,2.04,1.76,0.28
8ppn-flush-end,14,23,2.03,1.74,0.29
8ppn-flush-end,14,24,2.06,1.77,0.29
8ppn-flush-end,14,25,2.01,1.72,0.29
8ppn-flush-end,14,26,2.04,1.75,0.29
8ppn-flush-end,14,27,2.04,1.75,0.29
8ppn-flush-end,14,28,2.07,1.78,0.29
8ppn-flush-end,14,29,2.02,1.73,0.29
8ppn-flush-end,14,30,2.03,1.74,0.29
8ppn-flush-end,14,31,2.01,1.72,0.29
8ppn-flush-end,14,32,2.02,1.73,0.29
8ppn-flush-end,14,33,2.06,1.77,0.29
8ppn-flush-end,14,34,2.06,1.78,0.28
8ppn-flush-end,14,35,2.0,1.72,0.28
8ppn-flush-end,14,36,2.06,1.78,0.28
8ppn-flush-end,14,37,2.02,1.74,0.28
8ppn-flush-end,14,38,2.03,1.74,0.29
8ppn-flush-end,14,39,2.02,1.74,0.28
8ppn-flush-end,14,40,2.03,1.74,0.29
8ppn-flush-end,14,41,2.01,1.72,0.29
8ppn-flush-end,14,42,2.01,1.72,0.29
8ppn-flush-end,14,43,2.01,1.72,0.29
8ppn-flush-end,14,44,2.0,1.72,0.28
8ppn-flush-end,14,45,2.06,1.78,0.28
8ppn-flush-end,14,46,2.01,1.73,0.28
8ppn-flush-end,14,47,2.03,1.75,0.28
8ppn-flush-end,14,48,2.02,1.74,0.28
8ppn-flush-end,14,49,2.02,1.74,0.28
8ppn-flush-end,14,50,2.06,1.78,0.28
8ppn-flush-end,14,51,2.01,1.73,0.28
8ppn-flush-end,14,52,2.06,1.78,0.28
8ppn-flush-end,14,53,2.01,1.73,0.28
8ppn-flush-end,14,54,2.01,1.73,0.28
8ppn-flush-end,14,55,2.01,1.73,0.28
8ppn-flush-end,14,56,2.03,1.75,0.28
8ppn-flush-end,14,57,2.01,1.73,0.28
8ppn-flush-end,14,58,2.0,1.72,0.28
8ppn-flush-end,14,59,2.0,1.72,0.28
8ppn-flush-end,14,60,2.06,1.77,0.29
8ppn-flush-end,14,61,2.02,1.74,0.28
8ppn-flush-end,14,62,2.03,1.75,0.28
8ppn-flush-end,14,63,2.03,1.74,0.29
8ppn-flush-end,14,64,2.02,1.74,0.28
8ppn-flush-end,14,65,2.04,1.76,0.28
8ppn-flush-end,14,66,2.0,1.72,0.28
8ppn-flush-end,14,67,2.02,1.72,0.3
8ppn-flush-end,14,68,2.01,1.73,0.28
8ppn-flush-end,14,69,2.01,1.72,0.29
8ppn-flush-end,14,70,2.01,1.73,0.28
8ppn-flush-end,14,71,2.0,1.72,0.28
8ppn-flush-end,14,72,2.0,1.72,0.28
8ppn-flush-end,14,73,2.0,1.72,0.28
8ppn-flush-end,14,74,2.03,1.75,0.28
8ppn-flush-end,14,75,2.0,1.72,0.28
8ppn-flush-end,14,76,2.04,1.76,0.28
8ppn-flush-end,14,77,2.0,1.72,0.28
8ppn-flush-end,14,78,2.05,1.77,0.28
8ppn-flush-end,14,79,2.03,1.76,0.27
8ppn-flush-end,14,80,2.03,1.75,0.28
8ppn-flush-end,14,81,2.0,1.73,0.27
8ppn-flush-end,14,82,2.04,1.77,0.27
8ppn-flush-end,14,83,2.04,1.76,0.28
8ppn-flush-end,14,84,2.0,1.72,0.28
8ppn-flush-end,14,85,1.99,1.72,0.27
8ppn-flush-end,14,86,2.0,1.72,0.28
8ppn-flush-end,14,87,2.0,1.73,0.27
8ppn-flush-end,14,88,2.0,1.73,0.27
8ppn-flush-end,14,89,2.01,1.72,0.29
8ppn-flush-end,14,90,2.0,1.72,0.28
8ppn-flush-end,14,91,2.0,1.72,0.28
8ppn-flush-end,14,92,2.0,1.72,0.28
8ppn-flush-end,14,93,2.01,1.73,0.28
8ppn-flush-end,14,94,2.0,1.72,0.28
8ppn-flush-end,14,95,2.01,1.73,0.28
8ppn-flush-end,14,96,2.01,1.73,0.28
8ppn-flush-end,14,97,2.02,1.75,0.27
8ppn-flush-end,14,98,2.02,1.75,0.27
8ppn-flush-end,14,99,2.02,1.75,0.27
8ppn-flush-end,14,100,2.07,1.76,0.31
8ppn-flush-end,14,101,2.06,1.78,0.28
8ppn-flush-end,14,102,2.0,1.72,0.28
8ppn-flush-end,14,103,2.01,1.73,0.28
8ppn-flush-end,14,104,2.03,1.75,0.28
8ppn-flush-end,14,105,2.01,1.74,0.27
8ppn-flush-end,14,106,2.01,1.74,0.27
8ppn-flush-end,14,107,2.0,1.73,0.27
8ppn-flush-end,14,108,2.0,1.73,0.27
8ppn-flush-end,14,109,1.99,1.72,0.27
8ppn-flush-end,14,110,2.01,1.74,0.27
8ppn-flush-end,14,111,2.0,1.73,0.27
8ppn-flush-end,14,112,2.02,1.75,0.27
