Label,Earthquake id,Step id,Step total time,Non_io_time,IO time
no-io,6,107,1.73,1.73,0
no-io,6,108,1.73,1.73,0
no-io,6,109,1.74,1.74,0
no-io,6,110,1.73,1.73,0
no-io,6,111,1.73,1.73,0
no-io,6,112,1.73,1.73,0
no-io,6,113,1.83,1.83,0
no-io,6,114,1.82,1.82,0
no-io,6,115,1.73,1.73,0
no-io,6,116,1.74,1.74,0
no-io,6,117,1.75,1.75,0
no-io,6,118,1.73,1.73,0
no-io,6,119,1.73,1.73,0
no-io,6,120,1.73,1.73,0
no-io,6,121,1.74,1.74,0
no-io,6,122,1.79,1.79,0
no-io,6,123,1.73,1.73,0
no-io,6,124,1.73,1.73,0
no-io,6,125,1.73,1.73,0
no-io,6,126,1.74,1.74,0
no-io,6,127,1.73,1.73,0
no-io,6,128,1.73,1.73,0
no-io,6,129,1.73,1.73,0
no-io,6,130,1.78,1.78,0
no-io,6,131,1.86,1.86,0
no-io,6,132,1.73,1.73,0
no-io,6,133,,0.0,0
no-io,7,1,1.81,1.81,0
no-io,7,2,1.75,1.75,0
no-io,7,3,1.75,1.75,0
no-io,7,4,1.75,1.75,0
no-io,7,5,1.73,1.73,0
no-io,7,6,1.84,1.84,0
no-io,7,7,1.75,1.75,0
no-io,7,8,1.79,1.79,0
no-io,7,9,1.74,1.74,0
no-io,7,10,1.76,1.76,0
no-io,7,11,1.73,1.73,0
no-io,7,12,1.86,1.86,0
no-io,7,13,1.72,1.72,0
no-io,7,14,1.72,1.72,0
no-io,7,15,1.74,1.74,0
no-io,7,16,1.74,1.74,0
no-io,7,17,1.73,1.73,0
no-io,7,18,1.88,1.88,0
no-io,7,19,1.82,1.82,0
no-io,7,20,1.76,1.76,0
no-io,7,21,1.73,1.73,0
no-io,7,22,1.73,1.73,0
no-io,7,23,1.74,1.74,0
no-io,7,24,1.74,1.74,0
no-io,7,25,1.74,1.74,0
no-io,7,26,1.75,1.75,0
no-io,7,27,1.88,1.88,0
no-io,7,28,1.73,1.73,0
no-io,7,29,1.73,1.73,0
no-io,7,30,1.73,1.73,0
no-io,7,31,1.74,1.74,0
no-io,7,32,1.75,1.75,0
no-io,7,33,1.73,1.73,0
no-io,7,34,1.72,1.72,0
no-io,7,35,1.8,1.8,0
no-io,7,36,1.83,1.83,0
no-io,7,37,1.8,1.8,0
no-io,7,38,1.74,1.74,0
no-io,7,39,1.74,1.74,0
no-io,7,40,1.73,1.73,0
no-io,7,41,1.74,1.74,0
no-io,7,42,1.74,1.74,0
no-io,7,43,1.73,1.73,0
no-io,7,44,1.79,1.79,0
no-io,7,45,1.73,1.73,0
no-io,7,46,1.73,1.73,0
no-io,7,47,1.72,1.72,0
no-io,7,48,1.84,1.84,0
no-io,7,49,1.75,1.75,0
no-io,7,50,1.75,1.75,0
no-io,7,51,1.73,1.73,0
no-io,7,52,1.78,1.78,0
no-io,7,53,1.75,1.75,0
no-io,7,54,1.73,1.73,0
no-io,7,55,1.74,1.74,0
no-io,7,56,1.74,1.74,0
no-io,7,57,1.74,1.74,0
no-io,7,58,1.73,1.73,0
no-io,7,59,1.73,1.73,0
no-io,7,60,1.73,1.73,0
no-io,7,61,1.8,1.8,0
no-io,7,62,1.84,1.84,0
no-io,7,63,1.74,1.74,0
no-io,7,64,1.73,1.73,0
no-io,7,65,1.77,1.77,0
no-io,7,66,1.73,1.73,0
no-io,7,67,1.74,1.74,0
no-io,7,68,1.73,1.73,0
no-io,7,69,1.77,1.77,0
no-io,7,70,1.78,1.78,0
no-io,7,71,1.73,1.73,0
no-io,7,72,1.73,1.73,0
no-io,7,73,1.73,1.73,0
no-io,7,74,1.75,1.75,0
no-io,7,75,1.73,1.73,0
no-io,7,76,1.72,1.72,0
no-io,7,77,1.73,1.73,0
no-io,7,78,1.79,1.79,0
no-io,7,79,1.83,1.83,0
no-io,7,80,1.73,1.73,0
no-io,7,81,1.73,1.73,0
no-io,7,82,1.77,1.77,0
no-io,7,83,1.73,1.73,0
no-io,7,84,1.73,1.73,0
no-io,7,85,1.73,1.73,0
no-io,7,86,1.74,1.74,0
no-io,7,87,1.81,1.81,0
no-io,7,88,1.73,1.73,0
no-io,7,89,1.73,1.73,0
no-io,7,90,1.73,1.73,0
no-io,7,91,1.75,1.75,0
no-io,7,92,1.73,1.73,0
no-io,7,93,1.73,1.73,0
no-io,7,94,1.73,1.73,0
no-io,7,95,1.77,1.77,0
no-io,7,96,1.86,1.86,0
no-io,7,97,1.73,1.73,0
no-io,7,98,1.73,1.73,0
no-io,7,99,1.77,1.77,0
no-io,7,100,1.73,1.73,0
no-io,7,101,1.73,1.73,0
no-io,7,102,1.73,1.73,0
no-io,7,103,1.73,1.73,0
no-io,7,104,1.82,1.82,0
no-io,7,105,1.74,1.74,0
no-io,7,106,1.72,1.72,0
no-io,7,107,1.73,1.73,0
no-io,7,108,1.74,1.74,0
no-io,7,109,1.73,1.73,0
no-io,7,110,1.73,1.73,0
no-io,7,111,1.73,1.73,0
no-io,7,112,1.76,1.76,0
no-io,7,113,1.86,1.86,0
no-io,7,114,1.74,1.74,0
no-io,7,115,1.73,1.73,0
no-io,7,116,1.76,1.76,0
no-io,7,117,1.74,1.74,0
no-io,7,118,1.73,1.73,0
no-io,7,119,1.74,1.74,0
no-io,7,120,1.73,1.73,0
no-io,7,121,1.8,1.8,0
no-io,7,122,1.75,1.75,0
no-io,7,123,1.72,1.72,0
no-io,7,124,1.73,1.73,0
no-io,7,125,1.75,1.75,0
no-io,7,126,1.72,1.72,0
no-io,7,127,1.73,1.73,0
no-io,7,128,1.72,1.72,0
no-io,7,129,1.73,1.73,0
no-io,7,130,1.88,1.88,0
no-io,7,131,1.74,1.74,0
no-io,7,132,1.73,1.73,0
no-io,7,133,,0.0,0
no-io,8,1,1.79,1.79,0
no-io,8,2,1.75,1.75,0
no-io,8,3,1.76,1.76,0
no-io,8,4,1.76,1.76,0
no-io,8,5,1.75,1.75,0
no-io,8,6,1.88,1.88,0
no-io,8,7,1.77,1.77,0
no-io,8,8,1.78,1.78,0
no-io,8,9,1.75,1.75,0
no-io,8,10,1.76,1.76,0
no-io,8,11,1.74,1.74,0
no-io,8,12,1.91,1.91,0
no-io,8,13,1.74,1.74,0
no-io,8,14,1.74,1.74,0
no-io,8,15,1.79,1.79,0
no-io,8,16,1.75,1.75,0
no-io,8,17,1.77,1.77,0
no-io,8,18,1.93,1.93,0
no-io,8,19,1.78,1.78,0
no-io,8,20,1.82,1.82,0
no-io,8,21,1.74,1.74,0
no-io,8,22,1.74,1.74,0
no-io,8,23,1.74,1.74,0
no-io,8,24,1.75,1.75,0
no-io,8,25,1.8,1.8,0
no-io,8,26,1.84,1.84,0
no-io,8,27,1.79,1.79,0
no-io,8,28,1.74,1.74,0
no-io,8,29,1.74,1.74,0
no-io,8,30,1.74,1.74,0
no-io,8,31,1.81,1.81,0
no-io,8,32,1.74,1.74,0
no-io,8,33,1.75,1.75,0
no-io,8,34,1.74,1.74,0
no-io,8,35,1.82,1.82,0
no-io,8,36,1.86,1.86,0
no-io,8,37,1.75,1.75,0
no-io,8,38,1.74,1.74,0
no-io,8,39,1.8,1.8,0
no-io,8,40,1.73,1.73,0
no-io,8,41,1.75,1.75,0
no-io,8,42,1.74,1.74,0
no-io,8,43,1.82,1.82,0
no-io,8,44,1.77,1.77,0
no-io,8,45,1.74,1.74,0
no-io,8,46,1.73,1.73,0
no-io,8,47,1.79,1.79,0
no-io,8,48,1.85,1.85,0
no-io,8,49,1.75,1.75,0
no-io,8,50,1.74,1.74,0
no-io,8,51,1.75,1.75,0
no-io,8,52,1.8,1.8,0
no-io,8,53,1.74,1.74,0
no-io,8,54,1.75,1.75,0
no-io,8,55,1.74,1.74,0
no-io,8,56,1.8,1.8,0
no-io,8,57,1.75,1.75,0
no-io,8,58,1.74,1.74,0
no-io,8,59,1.74,1.74,0
no-io,8,60,1.81,1.81,0
no-io,8,61,1.78,1.78,0
no-io,8,62,1.84,1.84,0
no-io,8,63,1.73,1.73,0
no-io,8,64,1.81,1.81,0
no-io,8,65,1.75,1.75,0
no-io,8,66,1.74,1.74,0
no-io,8,67,1.74,1.74,0
no-io,8,68,1.76,1.76,0
no-io,8,69,1.82,1.82,0
no-io,8,70,1.75,1.75,0
no-io,8,71,1.74,1.74,0
no-io,8,72,1.74,1.74,0
no-io,8,73,1.8,1.8,0
no-io,8,74,1.74,1.74,0
no-io,8,75,1.74,1.74,0
no-io,8,76,1.74,1.74,0
no-io,8,77,1.8,1.8,0
no-io,8,78,1.87,1.87,0
no-io,8,79,1.75,1.75,0
no-io,8,80,1.74,1.74,0
no-io,8,81,1.81,1.81,0
no-io,8,82,1.75,1.75,0
no-io,8,83,1.74,1.74,0
no-io,8,84,1.74,1.74,0
no-io,8,85,1.76,1.76,0
no-io,8,86,1.84,1.84,0
no-io,8,87,1.74,1.74,0
no-io,8,88,1.75,1.75,0
no-io,8,89,1.74,1.74,0
no-io,8,90,1.81,1.81,0
no-io,8,91,1.74,1.74,0
no-io,8,92,1.75,1.75,0
no-io,8,93,1.74,1.74,0
no-io,8,94,1.81,1.81,0
no-io,8,95,1.87,1.87,0
no-io,8,96,1.75,1.75,0
no-io,8,97,1.73,1.73,0
no-io,8,98,1.81,1.81,0
no-io,8,99,1.75,1.75,0
no-io,8,100,1.74,1.74,0
no-io,8,101,1.74,1.74,0
no-io,8,102,1.76,1.76,0
no-io,8,103,1.83,1.83,0
no-io,8,104,1.74,1.74,0
no-io,8,105,1.74,1.74,0
no-io,8,106,1.74,1.74,0
no-io,8,107,1.8,1.8,0
no-io,8,108,1.74,1.74,0
no-io,8,109,1.75,1.75,0
no-io,8,110,1.74,1.74,0
no-io,8,111,1.81,1.81,0
no-io,8,112,1.88,1.88,0
no-io,8,113,1.75,1.75,0
no-io,8,114,1.73,1.73,0
no-io,8,115,1.81,1.81,0
no-io,8,116,1.75,1.75,0
no-io,8,117,1.74,1.74,0
no-io,8,118,1.74,1.74,0
no-io,8,119,1.76,1.76,0
no-io,8,120,1.84,1.84,0
no-io,8,121,1.74,1.74,0
no-io,8,122,1.74,1.74,0
no-io,8,123,1.74,1.74,0
no-io,8,124,1.8,1.8,0
no-io,8,125,1.74,1.74,0
no-io,8,126,1.75,1.75,0
no-io,8,127,1.74,1.74,0
no-io,8,128,1.8,1.8,0
no-io,8,129,1.87,1.87,0
no-io,8,130,1.74,1.74,0
no-io,8,131,1.73,1.73,0
no-io,8,132,1.81,1.81,0
no-io,8,133,,0.0,0
no-io,9,1,1.82,1.82,0
no-io,9,2,1.86,1.86,0
no-io,9,3,1.78,1.78,0
no-io,9,4,1.75,1.75,0
no-io,9,5,1.74,1.74,0
no-io,9,6,1.81,1.81,0
no-io,9,7,1.77,1.77,0
no-io,9,8,1.74,1.74,0
no-io,9,9,1.74,1.74,0
no-io,9,10,1.75,1.75,0
no-io,9,11,1.79,1.79,0
no-io,9,12,1.78,1.78,0
no-io,9,13,1.76,1.76,0
no-io,9,14,1.73,1.73,0
no-io,9,15,1.74,1.74,0
no-io,9,16,1.73,1.73,0
no-io,9,17,1.74,1.74,0
no-io,9,18,1.85,1.85,0
no-io,9,19,1.84,1.84,0
no-io,9,20,1.78,1.78,0
no-io,9,21,1.72,1.72,0
no-io,9,22,1.73,1.73,0
no-io,9,23,1.75,1.75,0
no-io,9,24,1.73,1.73,0
no-io,9,25,1.73,1.73,0
no-io,9,26,1.79,1.79,0
no-io,9,27,1.78,1.78,0
no-io,9,28,1.77,1.77,0
no-io,9,29,1.73,1.73,0
no-io,9,30,1.73,1.73,0
no-io,9,31,1.75,1.75,0
no-io,9,32,1.74,1.74,0
no-io,9,33,1.73,1.73,0
no-io,9,34,1.73,1.73,0
no-io,9,35,1.74,1.74,0
no-io,9,36,1.83,1.83,0
no-io,9,37,1.79,1.79,0
no-io,9,38,1.76,1.76,0
no-io,9,39,1.73,1.73,0
no-io,9,40,1.74,1.74,0
no-io,9,41,1.74,1.74,0
no-io,9,42,1.73,1.73,0
no-io,9,43,1.73,1.73,0
no-io,9,44,1.73,1.73,0
no-io,9,45,1.79,1.79,0
no-io,9,46,1.73,1.73,0
no-io,9,47,1.73,1.73,0
no-io,9,48,1.8,1.8,0
no-io,9,49,1.77,1.77,0
no-io,9,50,1.78,1.78,0
no-io,9,51,1.73,1.73,0
no-io,9,52,1.73,1.73,0
no-io,9,53,1.77,1.77,0
no-io,9,54,1.75,1.75,0
no-io,9,55,1.73,1.73,0
no-io,9,56,1.73,1.73,0
no-io,9,57,1.75,1.75,0
no-io,9,58,1.73,1.73,0
no-io,9,59,1.73,1.73,0
no-io,9,60,1.73,1.73,0
no-io,9,61,1.73,1.73,0
no-io,9,62,1.81,1.81,0
no-io,9,63,1.75,1.75,0
no-io,9,64,1.74,1.74,0
no-io,9,65,1.78,1.78,0
no-io,9,66,1.74,1.74,0
no-io,9,67,1.73,1.73,0
no-io,9,68,1.72,1.72,0
no-io,9,69,1.73,1.73,0
no-io,9,70,1.74,1.74,0
no-io,9,71,1.8,1.8,0
no-io,9,72,1.73,1.73,0
no-io,9,73,1.73,1.73,0
no-io,9,74,1.74,1.74,0
no-io,9,75,1.73,1.73,0
no-io,9,76,1.73,1.73,0
no-io,9,77,1.73,1.73,0
no-io,9,78,1.79,1.79,0
no-io,9,79,1.77,1.77,0
no-io,9,80,1.77,1.77,0
no-io,9,81,1.73,1.73,0
no-io,9,82,1.78,1.78,0
no-io,9,83,1.75,1.75,0
no-io,9,84,1.73,1.73,0
no-io,9,85,1.73,1.73,0
no-io,9,86,1.73,1.73,0
no-io,9,87,1.73,1.73,0
no-io,9,88,1.79,1.79,0
no-io,9,89,1.73,1.73,0
no-io,9,90,1.73,1.73,0
no-io,9,91,1.74,1.74,0
no-io,9,92,1.74,1.74,0
no-io,9,93,1.73,1.73,0
no-io,9,94,1.73,1.73,0
no-io,9,95,1.73,1.73,0
no-io,9,96,1.82,1.82,0
no-io,9,97,1.78,1.78,0
no-io,9,98,1.73,1.73,0
no-io,9,99,1.78,1.78,0
no-io,9,100,1.74,1.74,0
no-io,9,101,1.73,1.73,0
no-io,9,102,1.73,1.73,0
no-io,9,103,1.73,1.73,0
no-io,9,104,1.74,1.74,0
no-io,9,105,1.78,1.78,0
no-io,9,106,1.73,1.73,0
no-io,9,107,1.73,1.73,0
no-io,9,108,1.73,1.73,0
no-io,9,109,1.75,1.75,0
no-io,9,110,1.73,1.73,0
no-io,9,111,1.73,1.73,0
no-io,9,112,1.73,1.73,0
no-io,9,113,1.8,1.8,0
no-io,9,114,1.81,1.81,0
no-io,9,115,1.73,1.73,0
no-io,9,116,1.75,1.75,0
no-io,9,117,1.77,1.77,0
no-io,9,118,1.73,1.73,0
no-io,9,119,1.73,1.73,0
no-io,9,120,1.73,1.73,0
no-io,9,121,1.73,1.73,0
no-io,9,122,1.78,1.78,0
no-io,9,123,1.74,1.74,0
no-io,9,124,1.73,1.73,0
no-io,9,125,1.73,1.73,0
no-io,9,126,1.75,1.75,0
no-io,9,127,1.73,1.73,0
no-io,9,128,1.73,1.73,0
no-io,9,129,1.73,1.73,0
no-io,9,130,1.79,1.79,0
no-io,9,131,1.82,1.82,0
no-io,9,132,1.73,1.73,0
no-io,9,133,,0.0,0
no-io,10,1,1.8,1.8,0
no-io,10,2,1.75,1.75,0
no-io,10,3,1.76,1.76,0
no-io,10,4,1.73,1.73,0
no-io,10,5,1.73,1.73,0
no-io,10,6,1.86,1.86,0
no-io,10,7,1.79,1.79,0
no-io,10,8,1.74,1.74,0
no-io,10,9,1.74,1.74,0
no-io,10,10,1.77,1.77,0
no-io,10,11,1.79,1.79,0
no-io,10,12,1.81,1.81,0
no-io,10,13,1.73,1.73,0
no-io,10,14,1.74,1.74,0
no-io,10,15,1.75,1.75,0
no-io,10,16,1.73,1.73,0
no-io,10,17,1.78,1.78,0
no-io,10,18,1.9,1.9,0
no-io,10,19,1.77,1.77,0
no-io,10,20,1.76,1.76,0
no-io,10,21,1.73,1.73,0
no-io,10,22,1.73,1.73,0
no-io,10,23,1.73,1.73,0
no-io,10,24,1.74,1.74,0
no-io,10,25,1.74,1.74,0
no-io,10,26,1.82,1.82,0
no-io,10,27,1.79,1.79,0
no-io,10,28,1.73,1.73,0
no-io,10,29,1.73,1.73,0
no-io,10,30,1.73,1.73,0
no-io,10,31,1.74,1.74,0
no-io,10,32,1.73,1.73,0
no-io,10,33,1.74,1.74,0
no-io,10,34,1.74,1.74,0
no-io,10,35,1.79,1.79,0
no-io,10,36,1.84,1.84,0
no-io,10,37,1.76,1.76,0
no-io,10,38,1.73,1.73,0
no-io,10,39,1.74,1.74,0
no-io,10,40,1.73,1.73,0
no-io,10,41,1.75,1.75,0
no-io,10,42,1.74,1.74,0
no-io,10,43,1.77,1.77,0
no-io,10,44,1.76,1.76,0
no-io,10,45,1.73,1.73,0
no-io,10,46,1.73,1.73,0
no-io,10,47,1.73,1.73,0
no-io,10,48,1.85,1.85,0
no-io,10,49,1.74,1.74,0
no-io,10,50,1.76,1.76,0
no-io,10,51,1.74,1.74,0
no-io,10,52,1.78,1.78,0
no-io,10,53,1.74,1.74,0
no-io,10,54,1.73,1.73,0
no-io,10,55,1.73,1.73,0
no-io,10,56,1.74,1.74,0
no-io,10,57,1.74,1.74,0
no-io,10,58,1.74,1.74,0
no-io,10,59,1.73,1.73,0
no-io,10,60,1.76,1.76,0
no-io,10,61,1.77,1.77,0
no-io,10,62,1.84,1.84,0
no-io,10,63,1.73,1.73,0
no-io,10,64,1.73,1.73,0
no-io,10,65,1.77,1.77,0
no-io,10,66,1.73,1.73,0
no-io,10,67,1.74,1.74,0
no-io,10,68,1.74,1.74,0
no-io,10,69,1.79,1.79,0
no-io,10,70,1.75,1.75,0
no-io,10,71,1.73,1.73,0
no-io,10,72,1.73,1.73,0
no-io,10,73,1.74,1.74,0
no-io,10,74,1.73,1.73,0
no-io,10,75,1.73,1.73,0
no-io,10,76,1.73,1.73,0
no-io,10,77,1.74,1.74,0
no-io,10,78,1.86,1.86,0
no-io,10,79,1.75,1.75,0
no-io,10,80,1.73,1.73,0
no-io,10,81,1.73,1.73,0
no-io,10,82,1.76,1.76,0
no-io,10,83,1.73,1.73,0
no-io,10,84,1.74,1.74,0
no-io,10,85,1.74,1.74,0
no-io,10,86,1.79,1.79,0
no-io,10,87,1.76,1.76,0
no-io,10,88,1.73,1.73,0
no-io,10,89,1.73,1.73,0
no-io,10,90,1.73,1.73,0
no-io,10,91,1.74,1.74,0
no-io,10,92,1.73,1.73,0
no-io,10,93,1.74,1.74,0
no-io,10,94,1.73,1.73,0
no-io,10,95,1.84,1.84,0
no-io,10,96,1.78,1.78,0
no-io,10,97,1.73,1.73,0
no-io,10,98,1.73,1.73,0
no-io,10,99,1.77,1.77,0
no-io,10,100,1.73,1.73,0
no-io,10,101,1.74,1.74,0
no-io,10,102,1.73,1.73,0
no-io,10,103,1.78,1.78,0
no-io,10,104,1.77,1.77,0
no-io,10,105,1.74,1.74,0
no-io,10,106,1.73,1.73,0
no-io,10,107,1.73,1.73,0
no-io,10,108,1.75,1.75,0
no-io,10,109,1.73,1.73,0
no-io,10,110,1.74,1.74,0
no-io,10,111,1.73,1.73,0
no-io,10,112,1.81,1.81,0
no-io,10,113,1.82,1.82,0
no-io,10,114,1.73,1.73,0
no-io,10,115,1.73,1.73,0
no-io,10,116,1.77,1.77,0
no-io,10,117,1.73,1.73,0
no-io,10,118,1.73,1.73,0
no-io,10,119,1.74,1.74,0
no-io,10,120,1.76,1.76,0
no-io,10,121,1.78,1.78,0
no-io,10,122,1.74,1.74,0
no-io,10,123,1.73,1.73,0
no-io,10,124,1.73,1.73,0
no-io,10,125,1.75,1.75,0
no-io,10,126,1.73,1.73,0
no-io,10,127,1.74,1.74,0
no-io,10,128,1.74,1.74,0
no-io,10,129,1.78,1.78,0
no-io,10,130,1.84,1.84,0
no-io,10,131,1.73,1.73,0
no-io,10,132,1.73,1.73,0
no-io,10,133,,0.0,0
no-io,11,1,1.87,1.87,0
no-io,11,2,1.74,1.74,0
no-io,11,3,1.77,1.77,0
no-io,11,4,1.75,1.75,0
no-io,11,5,1.73,1.73,0
no-io,11,6,1.79,1.79,0
no-io,11,7,1.79,1.79,0
no-io,11,8,1.77,1.77,0
no-io,11,9,1.73,1.73,0
no-io,11,10,1.78,1.78,0
no-io,11,11,1.79,1.79,0
no-io,11,12,1.73,1.73,0
no-io,11,13,1.78,1.78,0
no-io,11,14,1.74,1.74,0
no-io,11,15,1.74,1.74,0
no-io,11,16,1.74,1.74,0
no-io,11,17,1.76,1.76,0
no-io,11,18,1.82,1.82,0
no-io,11,19,1.86,1.86,0
no-io,11,20,1.73,1.73,0
no-io,11,21,1.74,1.74,0
no-io,11,22,1.73,1.73,0
no-io,11,23,1.74,1.74,0
no-io,11,24,1.72,1.72,0
no-io,11,25,1.74,1.74,0
no-io,11,26,1.82,1.82,0
no-io,11,27,1.75,1.75,0
no-io,11,28,1.78,1.78,0
no-io,11,29,1.73,1.73,0
no-io,11,30,1.73,1.73,0
no-io,11,31,1.75,1.75,0
no-io,11,32,1.75,1.75,0
no-io,11,33,1.72,1.72,0
no-io,11,34,1.74,1.74,0
no-io,11,35,1.73,1.73,0
no-io,11,36,1.83,1.83,0
no-io,11,37,1.81,1.81,0
no-io,11,38,1.72,1.72,0
no-io,11,39,1.74,1.74,0
no-io,11,40,1.75,1.75,0
no-io,11,41,1.74,1.74,0
no-io,11,42,1.73,1.73,0
no-io,11,43,1.76,1.76,0
no-io,11,44,1.75,1.75,0
no-io,11,45,1.76,1.76,0
no-io,11,46,1.73,1.73,0
no-io,11,47,1.74,1.74,0
no-io,11,48,1.79,1.79,0
no-io,11,49,1.8,1.8,0
no-io,11,50,1.75,1.75,0
no-io,11,51,1.75,1.75,0
no-io,11,52,1.73,1.73,0
no-io,11,53,1.77,1.77,0
no-io,11,54,1.74,1.74,0
no-io,11,55,1.73,1.73,0
no-io,11,56,1.74,1.74,0
no-io,11,57,1.76,1.76,0
no-io,11,58,1.73,1.73,0
no-io,11,59,1.73,1.73,0
no-io,11,60,1.74,1.74,0
no-io,11,61,1.74,1.74,0
no-io,11,62,1.81,1.81,0
no-io,11,63,1.77,1.77,0
no-io,11,64,1.74,1.74,0
no-io,11,65,1.78,1.78,0
no-io,11,66,1.74,1.74,0
no-io,11,67,1.73,1.73,0
no-io,11,68,1.74,1.74,0
no-io,11,69,1.75,1.75,0
no-io,11,70,1.78,1.78,0
no-io,11,71,1.74,1.74,0
no-io,11,72,1.73,1.73,0
no-io,11,73,1.74,1.74,0
no-io,11,74,1.75,1.75,0
no-io,11,75,1.74,1.74,0
no-io,11,76,1.73,1.73,0
no-io,11,77,1.73,1.73,0
no-io,11,78,1.79,1.79,0
no-io,11,79,1.82,1.82,0
no-io,11,80,1.73,1.73,0
no-io,11,81,1.74,1.74,0
no-io,11,82,1.78,1.78,0
no-io,11,83,1.75,1.75,0
no-io,11,84,1.73,1.73,0
no-io,11,85,1.73,1.73,0
no-io,11,86,1.75,1.75,0
no-io,11,87,1.75,1.75,0
no-io,11,88,1.76,1.76,0
no-io,11,89,1.73,1.73,0
no-io,11,90,1.74,1.74,0
no-io,11,91,1.74,1.74,0
no-io,11,92,1.74,1.74,0
no-io,11,93,1.73,1.73,0
no-io,11,94,1.74,1.74,0
no-io,11,95,1.79,1.79,0
no-io,11,96,1.77,1.77,0
no-io,11,97,1.77,1.77,0
no-io,11,98,1.73,1.73,0
no-io,11,99,1.77,1.77,0
no-io,11,100,1.74,1.74,0
no-io,11,101,1.74,1.74,0
no-io,11,102,1.73,1.73,0
no-io,11,103,1.76,1.76,0
no-io,11,104,1.73,1.73,0
no-io,11,105,1.78,1.78,0
no-io,11,106,1.73,1.73,0
no-io,11,107,1.73,1.73,0
no-io,11,108,1.74,1.74,0
no-io,11,109,1.74,1.74,0
no-io,11,110,1.73,1.73,0
no-io,11,111,1.74,1.74,0
no-io,11,112,1.78,1.78,0
no-io,11,113,1.78,1.78,0
no-io,11,114,1.79,1.79,0
no-io,11,115,1.73,1.73,0
no-io,11,116,1.77,1.77,0
no-io,11,117,1.74,1.74,0
no-io,11,118,1.73,1.73,0
no-io,11,119,1.73,1.73,0
no-io,11,120,1.75,1.75,0
no-io,11,121,1.73,1.73,0
no-io,11,122,1.79,1.79,0
no-io,11,123,1.73,1.73,0
no-io,11,124,1.73,1.73,0
no-io,11,125,1.75,1.75,0
no-io,11,126,1.75,1.75,0
no-io,11,127,1.73,1.73,0
no-io,11,128,1.73,1.73,0
no-io,11,129,1.75,1.75,0
no-io,11,130,1.8,1.8,0
no-io,11,131,1.79,1.79,0
no-io,11,132,1.73,1.73,0
no-io,11,133,,0.0,0
no-io,12,1,2.1,2.1,0
no-io,12,2,1.86,1.86,0
no-io,12,3,1.75,1.75,0
no-io,12,4,1.79,1.79,0
no-io,12,5,1.74,1.74,0
no-io,12,6,1.83,1.83,0
no-io,12,7,1.74,1.74,0
no-io,12,8,1.8,1.8,0
no-io,12,9,1.75,1.75,0
no-io,12,10,1.73,1.73,0
no-io,12,11,1.78,1.78,0
no-io,12,12,1.81,1.81,0
no-io,12,13,1.78,1.78,0
no-io,12,14,1.74,1.74,0
no-io,12,15,1.75,1.75,0
no-io,12,16,1.73,1.73,0
no-io,12,17,1.73,1.73,0
no-io,12,18,1.79,1.79,0
no-io,12,19,1.87,1.87,0
no-io,12,20,1.8,1.8,0
no-io,12,21,1.74,1.74,0
no-io,12,22,1.73,1.73,0
no-io,12,23,1.75,1.75,0
no-io,12,24,1.74,1.74,0
no-io,12,25,1.74,1.74,0
no-io,12,26,1.73,1.73,0
no-io,12,27,1.83,1.83,0
no-io,12,28,1.77,1.77,0
no-io,12,29,1.74,1.74,0
no-io,12,30,1.74,1.74,0
no-io,12,31,1.74,1.74,0
no-io,12,32,1.75,1.75,0
no-io,12,33,1.73,1.73,0
no-io,12,34,1.73,1.73,0
no-io,12,35,1.74,1.74,0
no-io,12,36,1.78,1.78,0
no-io,12,37,1.82,1.82,0
no-io,12,38,1.79,1.79,0
no-io,12,39,1.74,1.74,0
no-io,12,40,1.75,1.75,0
no-io,12,41,1.74,1.74,0
no-io,12,42,1.74,1.74,0
no-io,12,43,1.74,1.74,0
no-io,12,44,1.73,1.73,0
no-io,12,45,1.77,1.77,0
no-io,12,46,1.73,1.73,0
no-io,12,47,1.73,1.73,0
no-io,12,48,1.81,1.81,0
no-io,12,49,1.76,1.76,0
no-io,12,50,1.79,1.79,0
no-io,12,51,1.73,1.73,0
no-io,12,52,1.74,1.74,0
no-io,12,53,1.74,1.74,0
no-io,12,54,1.78,1.78,0
no-io,12,55,1.74,1.74,0
no-io,12,56,1.74,1.74,0
no-io,12,57,1.75,1.75,0
no-io,12,58,1.74,1.74,0
no-io,12,59,1.73,1.73,0
no-io,12,60,1.73,1.73,0
no-io,12,61,1.73,1.73,0
no-io,12,62,1.81,1.81,0
no-io,12,63,1.73,1.73,0
no-io,12,64,1.78,1.78,0
no-io,12,65,1.77,1.77,0
no-io,12,66,1.75,1.75,0
no-io,12,67,1.73,1.73,0
no-io,12,68,1.73,1.73,0
no-io,12,69,1.74,1.74,0
no-io,12,70,1.73,1.73,0
no-io,12,71,1.8,1.8,0
no-io,12,72,1.73,1.73,0
no-io,12,73,1.73,1.73,0
no-io,12,74,1.75,1.75,0
no-io,12,75,1.74,1.74,0
no-io,12,76,1.73,1.73,0
no-io,12,77,1.73,1.73,0
no-io,12,78,1.76,1.76,0
no-io,12,79,1.81,1.81,0
no-io,12,80,1.77,1.77,0
no-io,12,81,1.74,1.74,0
no-io,12,82,1.77,1.77,0
no-io,12,83,1.75,1.75,0
no-io,12,84,1.73,1.73,0
no-io,12,85,1.73,1.73,0
